id,split,scene,frame,fine_pixels,fine_fraction,selection_score,crop_x0,crop_y0,crop_x1,crop_y1
ai_017_001_cam_00_frame.0000,train,ai_017_001,0,14736,0.8994140625,14736.0,192,224,320,352
ai_023_001_cam_00_frame.0020,train,ai_023_001,20,14690,0.8966064453125,14690.0,48,224,176,352
ai_005_001_cam_00_frame.0073,train,ai_005_001,73,14682,0.8961181640625,14682.0,0,144,128,272
ai_031_001_cam_00_frame.0066,train,ai_031_001,66,14673,0.89556884765625,14673.0,128,112,256,240
ai_013_001_cam_00_frame.0086,train,ai_013_001,86,14666,0.8951416015625,14666.0,224,128,352,256
ai_029_001_cam_00_frame.0088,train,ai_029_001,88,14656,0.89453125,14656.0,80,64,208,192
ai_013_001_cam_00_frame.0007,train,ai_013_001,7,14655,0.89447021484375,14655.0,160,48,288,176
ai_027_001_cam_00_frame.0092,train,ai_027_001,92,14641,0.89361572265625,14641.0,384,144,512,272
ai_031_001_cam_00_frame.0013,train,ai_031_001,13,14635,0.89324951171875,14635.0,0,224,128,352
ai_005_001_cam_00_frame.0046,train,ai_005_001,46,14624,0.892578125,14624.0,144,112,272,240
ai_035_001_cam_00_frame.0020,train,ai_035_001,20,14599,0.89105224609375,14599.0,176,240,304,368
ai_007_001_cam_00_frame.0020,train,ai_007_001,20,14574,0.8895263671875,14574.0,384,144,512,272
ai_036_002_cam_00_frame.0079,train,ai_036_002,79,14561,0.88873291015625,14561.0,240,256,368,384
ai_023_001_cam_00_frame.0000,train,ai_023_001,0,14560,0.888671875,14560.0,320,208,448,336
ai_041_001_cam_00_frame.0013,train,ai_041_001,13,14545,0.88775634765625,14545.0,0,128,128,256
ai_031_001_cam_00_frame.0040,train,ai_031_001,40,14530,0.8868408203125,14530.0,240,256,368,384
ai_017_001_cam_00_frame.0026,train,ai_017_001,26,14502,0.8851318359375,14502.0,160,208,288,336
ai_021_001_cam_00_frame.0020,train,ai_021_001,20,14473,0.88336181640625,14473.0,256,176,384,304
ai_001_001_cam_00_frame.0040,train,ai_001_001,40,14459,0.88250732421875,14459.0,48,256,176,384
ai_017_001_cam_00_frame.0013,train,ai_017_001,13,14443,0.88153076171875,14443.0,208,176,336,304
ai_007_001_cam_00_frame.0099,train,ai_007_001,99,14440,0.88134765625,14440.0,192,192,320,320
ai_011_001_cam_00_frame.0040,train,ai_011_001,40,14429,0.88067626953125,14429.0,160,144,288,272
ai_017_001_cam_00_frame.0020,train,ai_017_001,20,14423,0.88031005859375,14423.0,240,160,368,288
ai_037_001_cam_00_frame.0086,train,ai_037_001,86,14408,0.87939453125,14408.0,0,256,128,384
ai_013_001_cam_00_frame.0000,train,ai_013_001,0,14359,0.87640380859375,14359.0,208,64,336,192
ai_015_001_cam_00_frame.0026,train,ai_015_001,26,14341,0.87530517578125,14341.0,208,192,336,320
ai_005_001_cam_00_frame.0033,train,ai_005_001,33,14336,0.875,14336.0,240,112,368,240
ai_013_001_cam_00_frame.0033,train,ai_013_001,33,14334,0.8748779296875,14334.0,176,48,304,176
ai_021_001_cam_00_frame.0073,train,ai_021_001,73,14329,0.87457275390625,14329.0,160,64,288,192
ai_013_001_cam_00_frame.0046,train,ai_013_001,46,14328,0.87451171875,14328.0,224,160,352,288
ai_013_001_cam_00_frame.0092,train,ai_013_001,92,14324,0.874267578125,14324.0,160,48,288,176
ai_013_001_cam_00_frame.0040,train,ai_013_001,40,14311,0.87347412109375,14311.0,176,48,304,176
ai_013_001_cam_00_frame.0020,train,ai_013_001,20,14300,0.872802734375,14300.0,160,48,288,176
ai_011_001_cam_00_frame.0059,train,ai_011_001,59,14291,0.87225341796875,14291.0,112,144,240,272
ai_013_001_cam_00_frame.0099,train,ai_013_001,99,14290,0.8721923828125,14290.0,208,128,336,256
ai_017_001_cam_00_frame.0007,train,ai_017_001,7,14252,0.869873046875,14252.0,304,224,432,352
ai_001_001_cam_00_frame.0073,train,ai_001_001,73,14243,0.86932373046875,14243.0,304,256,432,384
ai_013_001_cam_00_frame.0066,train,ai_013_001,66,14240,0.869140625,14240.0,160,48,288,176
ai_013_001_cam_00_frame.0053,train,ai_013_001,53,14234,0.8687744140625,14234.0,160,48,288,176
ai_003_001_cam_00_frame.0053,train,ai_003_001,53,14220,0.867919921875,14220.0,144,256,272,384
ai_027_001_cam_00_frame.0046,train,ai_027_001,46,14213,0.86749267578125,14213.0,64,256,192,384
ai_031_001_cam_00_frame.0020,train,ai_031_001,20,14205,0.86700439453125,14205.0,32,224,160,352
ai_033_001_cam_00_frame.0079,train,ai_033_001,79,14195,0.86639404296875,14195.0,208,0,336,128
ai_001_001_cam_00_frame.0013,train,ai_001_001,13,14188,0.865966796875,14188.0,0,64,128,192
ai_031_001_cam_00_frame.0086,train,ai_031_001,86,14188,0.865966796875,14188.0,384,16,512,144
ai_011_001_cam_00_frame.0013,train,ai_011_001,13,14182,0.8656005859375,14182.0,336,256,464,384
ai_017_001_cam_00_frame.0040,train,ai_017_001,40,14178,0.8653564453125,14178.0,240,144,368,272
ai_015_001_cam_00_frame.0000,train,ai_015_001,0,14156,0.864013671875,14156.0,224,176,352,304
ai_021_001_cam_00_frame.0059,train,ai_021_001,59,14090,0.8599853515625,14090.0,192,64,320,192
ai_001_001_cam_00_frame.0019,train,ai_001_001,19,14086,0.8597412109375,14086.0,384,240,512,368
ai_001_001_cam_00_frame.0080,train,ai_001_001,80,14075,0.85906982421875,14075.0,288,224,416,352
ai_033_001_cam_00_frame.0026,train,ai_033_001,26,14064,0.8583984375,14064.0,288,0,416,128
ai_021_001_cam_00_frame.0053,train,ai_021_001,53,14063,0.85833740234375,14063.0,48,0,176,128
ai_027_001_cam_00_frame.0040,train,ai_027_001,40,14030,0.8563232421875,14030.0,240,96,368,224
ai_003_001_cam_00_frame.0079,train,ai_003_001,79,14028,0.856201171875,14028.0,112,0,240,128
ai_033_001_cam_00_frame.0066,train,ai_033_001,66,14008,0.85498046875,14008.0,304,0,432,128
ai_029_001_cam_00_frame.0006,train,ai_029_001,6,13990,0.8538818359375,13990.0,208,176,336,304
ai_013_001_cam_00_frame.0073,train,ai_013_001,73,13984,0.853515625,13984.0,160,48,288,176
ai_027_001_cam_00_frame.0007,train,ai_027_001,7,13970,0.8526611328125,13970.0,256,256,384,384
ai_015_001_cam_00_frame.0013,train,ai_015_001,13,13964,0.852294921875,13964.0,112,224,240,352
ai_015_001_cam_00_frame.0053,train,ai_015_001,53,13961,0.85211181640625,13961.0,0,192,128,320
ai_021_001_cam_00_frame.0013,train,ai_021_001,13,13950,0.8514404296875,13950.0,304,80,432,208
ai_013_001_cam_00_frame.0059,train,ai_013_001,59,13944,0.85107421875,13944.0,160,48,288,176
ai_027_001_cam_00_frame.0013,train,ai_027_001,13,13944,0.85107421875,13944.0,240,128,368,256
ai_029_001_cam_00_frame.0048,train,ai_029_001,48,13931,0.85028076171875,13931.0,0,192,128,320
ai_033_001_cam_00_frame.0073,train,ai_033_001,73,13912,0.84912109375,13912.0,288,96,416,224
ai_021_001_cam_00_frame.0079,train,ai_021_001,79,13911,0.84906005859375,13911.0,288,32,416,160
ai_027_001_cam_00_frame.0026,train,ai_027_001,26,13893,0.84796142578125,13893.0,384,256,512,384
ai_007_001_cam_00_frame.0059,train,ai_007_001,59,13880,0.84716796875,13880.0,384,192,512,320
ai_021_001_cam_00_frame.0000,train,ai_021_001,0,13874,0.8468017578125,13874.0,272,48,400,176
ai_023_001_cam_00_frame.0092,train,ai_023_001,92,13844,0.844970703125,13844.0,176,256,304,384
ai_005_001_cam_00_frame.0066,train,ai_005_001,66,13836,0.844482421875,13836.0,208,112,336,240
ai_013_001_cam_00_frame.0013,train,ai_013_001,13,13824,0.84375,13824.0,160,48,288,176
ai_013_001_cam_00_frame.0026,train,ai_013_001,26,13806,0.8426513671875,13806.0,160,48,288,176
ai_021_001_cam_00_frame.0007,train,ai_021_001,7,13799,0.84222412109375,13799.0,368,48,496,176
ai_029_001_cam_00_frame.0035,train,ai_029_001,35,13770,0.8404541015625,13770.0,16,112,144,240
ai_021_001_cam_00_frame.0026,train,ai_021_001,26,13710,0.8367919921875,13710.0,80,80,208,208
ai_027_001_cam_00_frame.0053,train,ai_027_001,53,13701,0.83624267578125,13701.0,32,112,160,240
ai_027_001_cam_00_frame.0073,train,ai_027_001,73,13687,0.83538818359375,13687.0,0,144,128,272
ai_035_001_cam_00_frame.0099,train,ai_035_001,99,13677,0.83477783203125,13677.0,0,96,128,224
ai_017_001_cam_00_frame.0099,train,ai_017_001,99,13640,0.83251953125,13640.0,368,128,496,256
ai_017_001_cam_00_frame.0033,train,ai_017_001,33,13616,0.8310546875,13616.0,144,176,272,304
ai_011_001_cam_00_frame.0053,train,ai_011_001,53,13521,0.82525634765625,13521.0,208,128,336,256
ai_029_001_cam_00_frame.0080,train,ai_029_001,80,13407,0.81829833984375,13407.0,192,80,320,208
ai_003_001_cam_00_frame.0073,train,ai_003_001,73,13384,0.81689453125,13384.0,112,144,240,272
ai_029_001_cam_00_frame.0000,train,ai_029_001,0,13349,0.81475830078125,13349.0,96,208,224,336
ai_029_001_cam_00_frame.0019,train,ai_029_001,19,13345,0.81451416015625,13345.0,224,192,352,320
ai_027_001_cam_00_frame.0033,train,ai_027_001,33,13321,0.81304931640625,13321.0,16,48,144,176
ai_017_001_cam_00_frame.0086,train,ai_017_001,86,13218,0.8067626953125,13218.0,0,112,128,240
ai_005_001_cam_00_frame.0092,train,ai_005_001,92,13167,0.80364990234375,13167.0,208,48,336,176
ai_017_001_cam_00_frame.0073,train,ai_017_001,73,13139,0.80194091796875,13139.0,272,144,400,272
ai_011_001_cam_00_frame.0086,train,ai_011_001,86,12957,0.79083251953125,12957.0,128,144,256,272
ai_027_001_cam_00_frame.0099,train,ai_027_001,99,12907,0.78778076171875,12907.0,384,256,512,384
ai_033_001_cam_00_frame.0040,train,ai_033_001,40,12885,0.78643798828125,12885.0,0,64,128,192
ai_031_001_cam_00_frame.0053,train,ai_031_001,53,12787,0.78045654296875,12787.0,0,256,128,384
ai_035_001_cam_00_frame.0079,train,ai_035_001,79,12734,0.7772216796875,12734.0,320,208,448,336
ai_005_001_cam_00_frame.0099,train,ai_005_001,99,12730,0.7769775390625,12730.0,128,0,256,128
ai_033_001_cam_00_frame.0092,train,ai_033_001,92,12681,0.77398681640625,12681.0,272,16,400,144
ai_033_001_cam_00_frame.0053,train,ai_033_001,53,12601,0.76910400390625,12601.0,0,0,128,128
ai_021_001_cam_00_frame.0040,train,ai_021_001,40,12310,0.7513427734375,12310.0,128,128,256,256
ai_033_001_cam_00_frame.0000,train,ai_033_001,0,12286,0.7498779296875,12286.0,32,176,160,304
ai_011_001_cam_00_frame.0099,train,ai_011_001,99,12251,0.74774169921875,12251.0,32,144,160,272
ai_033_001_cam_00_frame.0020,train,ai_033_001,20,12248,0.74755859375,12248.0,272,176,400,304
ai_011_001_cam_00_frame.0079,train,ai_011_001,79,12239,0.74700927734375,12239.0,240,160,368,288
ai_033_001_cam_00_frame.0059,train,ai_033_001,59,12144,0.7412109375,12144.0,0,176,128,304
ai_033_001_cam_00_frame.0086,train,ai_033_001,86,12141,0.74102783203125,12141.0,112,0,240,128
ai_011_001_cam_00_frame.0092,train,ai_011_001,92,12074,0.7369384765625,12074.0,128,144,256,272
ai_001_001_cam_00_frame.0086,train,ai_001_001,86,11844,0.722900390625,11844.0,112,208,240,336
ai_021_001_cam_00_frame.0092,train,ai_021_001,92,11800,0.72021484375,11800.0,256,64,384,192
ai_007_001_cam_00_frame.0040,train,ai_007_001,40,11791,0.71966552734375,11791.0,272,80,400,208
ai_001_001_cam_00_frame.0000,train,ai_001_001,0,11768,0.71826171875,11768.0,0,224,128,352
ai_033_001_cam_00_frame.0013,train,ai_033_001,13,11744,0.716796875,11744.0,48,0,176,128
ai_033_001_cam_00_frame.0007,train,ai_033_001,7,11663,0.71185302734375,11663.0,144,0,272,128
ai_001_001_cam_00_frame.0059,train,ai_001_001,59,11523,0.70330810546875,11523.0,336,256,464,384
ai_001_001_cam_00_frame.0006,train,ai_001_001,6,10479,0.63958740234375,10479.0,352,160,480,288
ai_003_001_cam_00_frame.0026,train,ai_003_001,26,10141,0.61895751953125,10141.0,272,0,400,128
ai_003_001_cam_00_frame.0099,train,ai_003_001,99,10025,0.61187744140625,10025.0,96,256,224,384
ai_003_001_cam_00_frame.0046,train,ai_003_001,46,9519,0.58099365234375,9519.0,224,256,352,384
ai_003_001_cam_00_frame.0020,train,ai_003_001,20,7678,0.4686279296875,7678.0,0,256,128,384
ai_003_001_cam_00_frame.0000,train,ai_003_001,0,5820,0.355224609375,5820.0,384,128,512,256
ai_045_001_cam_00_frame.0020,val,ai_045_001,20,16384,1.0,16384.0,128,0,256,128
ai_055_003_cam_00_frame.0000,val,ai_055_003,0,16384,1.0,16384.0,64,0,192,128
ai_043_002_cam_00_frame.0086,val,ai_043_002,86,16383,0.99993896484375,16383.0,208,256,336,384
ai_045_001_cam_00_frame.0073,val,ai_045_001,73,16381,0.99981689453125,16381.0,192,32,320,160
ai_055_003_cam_00_frame.0013,val,ai_055_003,13,16360,0.99853515625,16360.0,176,80,304,208
ai_055_003_cam_00_frame.0086,val,ai_055_003,86,16339,0.99725341796875,16339.0,48,256,176,384
ai_043_002_cam_00_frame.0000,val,ai_043_002,0,16334,0.9969482421875,16334.0,320,64,448,192
ai_043_002_cam_00_frame.0040,val,ai_043_002,40,16334,0.9969482421875,16334.0,192,192,320,320
ai_045_001_cam_00_frame.0066,val,ai_045_001,66,16334,0.9969482421875,16334.0,224,32,352,160
ai_045_001_cam_00_frame.0040,val,ai_045_001,40,16333,0.99688720703125,16333.0,384,48,512,176
ai_055_003_cam_00_frame.0026,val,ai_055_003,26,16322,0.9962158203125,16322.0,64,80,192,208
ai_055_003_cam_00_frame.0007,val,ai_055_003,7,16306,0.9952392578125,16306.0,256,224,384,352
ai_045_001_cam_00_frame.0092,val,ai_045_001,92,16300,0.994873046875,16300.0,0,16,128,144
ai_045_001_cam_00_frame.0013,val,ai_045_001,13,16291,0.99432373046875,16291.0,48,160,176,288
ai_043_002_cam_00_frame.0073,val,ai_043_002,73,16278,0.9935302734375,16278.0,192,224,320,352
ai_043_002_cam_00_frame.0026,val,ai_043_002,26,16275,0.99334716796875,16275.0,144,96,272,224
ai_047_001_cam_00_frame.0020,val,ai_047_001,20,16263,0.99261474609375,16263.0,80,16,208,144
ai_055_003_cam_00_frame.0020,val,ai_055_003,20,16246,0.9915771484375,16246.0,144,256,272,384
ai_055_003_cam_00_frame.0033,val,ai_055_003,33,16235,0.99090576171875,16235.0,304,16,432,144
ai_045_001_cam_00_frame.0059,val,ai_045_001,59,16221,0.99005126953125,16221.0,0,256,128,384
ai_055_003_cam_00_frame.0066,val,ai_055_003,66,16200,0.98876953125,16200.0,224,208,352,336
ai_055_003_cam_00_frame.0059,val,ai_055_003,59,16198,0.9886474609375,16198.0,96,96,224,224
ai_055_003_cam_00_frame.0053,val,ai_055_003,53,16197,0.98858642578125,16197.0,144,96,272,224
ai_055_003_cam_00_frame.0099,val,ai_055_003,99,16191,0.98822021484375,16191.0,240,208,368,336
ai_043_002_cam_00_frame.0046,val,ai_043_002,46,16188,0.988037109375,16188.0,352,240,480,368
ai_055_003_cam_00_frame.0040,val,ai_055_003,40,16180,0.987548828125,16180.0,160,224,288,352
ai_043_002_cam_00_frame.0033,val,ai_043_002,33,16174,0.9871826171875,16174.0,176,224,304,352
ai_055_003_cam_00_frame.0073,val,ai_055_003,73,16136,0.98486328125,16136.0,128,32,256,160
ai_055_003_cam_00_frame.0046,val,ai_055_003,46,16092,0.982177734375,16092.0,224,32,352,160
ai_055_003_cam_00_frame.0092,val,ai_055_003,92,16075,0.98114013671875,16075.0,80,0,208,128
ai_047_001_cam_00_frame.0000,val,ai_047_001,0,16052,0.979736328125,16052.0,160,256,288,384
ai_045_001_cam_00_frame.0086,val,ai_045_001,86,16019,0.97772216796875,16019.0,128,208,256,336
ai_055_003_cam_00_frame.0079,val,ai_055_003,79,16019,0.97772216796875,16019.0,64,0,192,128
ai_043_002_cam_00_frame.0020,val,ai_043_002,20,15994,0.9761962890625,15994.0,192,160,320,288
ai_047_001_cam_00_frame.0086,val,ai_047_001,86,15965,0.97442626953125,15965.0,240,80,368,208
ai_047_001_cam_00_frame.0066,val,ai_047_001,66,15961,0.97418212890625,15961.0,256,48,384,176
ai_047_001_cam_00_frame.0013,val,ai_047_001,13,15952,0.9736328125,15952.0,368,240,496,368
ai_043_002_cam_00_frame.0079,val,ai_043_002,79,15931,0.97235107421875,15931.0,128,256,256,384
ai_043_002_cam_00_frame.0007,val,ai_043_002,7,15891,0.96990966796875,15891.0,384,256,512,384
ai_043_002_cam_00_frame.0066,val,ai_043_002,66,15890,0.9698486328125,15890.0,352,256,480,384
ai_047_001_cam_00_frame.0040,val,ai_047_001,40,15883,0.96942138671875,15883.0,368,48,496,176
ai_043_002_cam_00_frame.0099,val,ai_043_002,99,15876,0.968994140625,15876.0,352,208,480,336
ai_045_001_cam_00_frame.0053,val,ai_045_001,53,15843,0.96697998046875,15843.0,288,96,416,224
ai_047_001_cam_00_frame.0079,val,ai_047_001,79,15798,0.9642333984375,15798.0,304,48,432,176
ai_045_001_cam_00_frame.0099,val,ai_045_001,99,15748,0.961181640625,15748.0,384,128,512,256
ai_043_002_cam_00_frame.0053,val,ai_043_002,53,15736,0.96044921875,15736.0,336,208,464,336
ai_047_001_cam_00_frame.0007,val,ai_047_001,7,15580,0.950927734375,15580.0,224,256,352,384
ai_047_001_cam_00_frame.0033,val,ai_047_001,33,15531,0.94793701171875,15531.0,224,0,352,128
ai_045_001_cam_00_frame.0046,val,ai_045_001,46,15298,0.9337158203125,15298.0,64,112,192,240
ai_047_001_cam_00_frame.0026,val,ai_047_001,26,15286,0.9329833984375,15286.0,336,48,464,176
ai_047_001_cam_00_frame.0092,val,ai_047_001,92,15253,0.93096923828125,15253.0,336,48,464,176
ai_047_001_cam_00_frame.0046,val,ai_047_001,46,15073,0.91998291015625,15073.0,0,80,128,208
ai_045_001_cam_00_frame.0000,val,ai_045_001,0,15023,0.91693115234375,15023.0,384,160,512,288
ai_047_001_cam_00_frame.0099,val,ai_047_001,99,14533,0.88702392578125,14533.0,64,256,192,384
ai_043_002_cam_00_frame.0092,val,ai_043_002,92,14450,0.8819580078125,14450.0,272,80,400,208
ai_045_001_cam_00_frame.0079,val,ai_045_001,79,14352,0.8759765625,14352.0,0,160,128,288
ai_047_001_cam_00_frame.0059,val,ai_047_001,59,14285,0.87188720703125,14285.0,208,48,336,176
ai_043_002_cam_00_frame.0013,val,ai_043_002,13,14253,0.86993408203125,14253.0,384,224,512,352
ai_045_001_cam_00_frame.0033,val,ai_045_001,33,14099,0.86053466796875,14099.0,304,160,432,288
ai_043_002_cam_00_frame.0059,val,ai_043_002,59,14016,0.85546875,14016.0,320,0,448,128
ai_047_001_cam_00_frame.0053,val,ai_047_001,53,13910,0.8489990234375,13910.0,192,64,320,192
ai_045_001_cam_00_frame.0026,val,ai_045_001,26,13024,0.794921875,13024.0,384,144,512,272
ai_045_001_cam_00_frame.0007,val,ai_045_001,7,12923,0.78875732421875,12923.0,80,0,208,128
ai_047_001_cam_00_frame.0073,val,ai_047_001,73,12391,0.75628662109375,12391.0,304,256,432,384
